,filepath,theta,phi,turbidity,exposure,elevation,fov
188,dashcam_illumination/train/3naqrGiueFVoRSAlXlsBvw_F.png,-49.316047209971494,52.53570913775186,3.5,0.039404,4.32,90.03
189,dashcam_illumination/train/3naqrGiueFVoRSAlXlsBvw_B.png,130.68395279002848,54.80570913775187,3.5,0.039404,6.59,76.86
190,dashcam_illumination/train/3NfjZhGr1WmKPCH9HvV3xg_F.png,172.1686879003734,40.352307164883364,2.5,0.053582000000000005,0.34,69.34
191,dashcam_illumination/train/3NfjZhGr1WmKPCH9HvV3xg_B.png,-7.831312099626559,33.91230716488337,2.5,0.053582000000000005,-6.1,85.49
192,dashcam_illumination/train/3nyLCalLheK2CNvsiltlpw_F.png,31.659498545488148,32.718227766219876,3.0,0.033067,-2.69,61.93
193,dashcam_illumination/train/3nyLCalLheK2CNvsiltlpw_B.png,-148.34050145451187,31.758227766219893,3.0,0.033067,-3.65,69.77
194,dashcam_illumination/train/3o0_6K5iW51Vqi0GEWwmpg_F.png,142.40811808314226,54.14305704165554,4.0,0.038228,-9.4,88.18
195,dashcam_illumination/train/3o0_6K5iW51Vqi0GEWwmpg_B.png,-37.59188191685782,64.23305704165556,4.0,0.038228,0.69,85.51
196,dashcam_illumination/train/3oF_T9Rcbn3-A31AWYjf5A_F.png,138.70614301904587,71.69068009352692,4.5,0.028794999999999998,-0.68,78.66
197,dashcam_illumination/train/3oF_T9Rcbn3-A31AWYjf5A_B.png,-41.293856980954146,82.12068009352689,4.5,0.028794999999999998,9.75,83.51
198,dashcam_illumination/train/3OST435unPoHtA7yhKQy4Q_F.png,39.13740856334197,56.36460966862713,3.5,0.047905,5.05,92.18
199,dashcam_illumination/train/3OST435unPoHtA7yhKQy4Q_B.png,-140.86259143665805,45.16460966862713,3.5,0.047905,-6.15,94.56
200,dashcam_illumination/train/3pI5TAYpePDZyTM4t-tM1Q_F.png,88.32559081699274,64.75558268280581,4.0,0.031948000000000004,-7.43,68.07
201,dashcam_illumination/train/3pI5TAYpePDZyTM4t-tM1Q_B.png,-91.67440918300728,63.645582682805795,4.0,0.031948000000000004,-8.54,69.63
202,dashcam_illumination/train/3pkE_LE0CFIfyhHjXothrA_F.png,-144.01117492732538,51.50371346648407,4.5,0.03606,-0.51,70.89
203,dashcam_illumination/train/3pkE_LE0CFIfyhHjXothrA_B.png,35.98882507267467,45.16371346648407,4.5,0.03606,-6.85,92.3
204,dashcam_illumination/train/3po6hoWaH1YPdOc_jq8RMQ_F.png,-129.74216451353328,50.29942041523539,3.5,0.041995,2.09,98.92
205,dashcam_illumination/train/3po6hoWaH1YPdOc_jq8RMQ_B.png,50.257835486466725,39.32942041523537,3.5,0.041995,-8.88,77.03
206,dashcam_illumination/train/3PoxPXpLm4v9Nh4wCfGq-w_F.png,8.922245549655866,55.42890869231738,3.5,0.03172,6.25,70.93
207,dashcam_illumination/train/3PoxPXpLm4v9Nh4wCfGq-w_B.png,-171.07775445034412,58.33890869231739,3.5,0.03172,9.16,79.0
208,dashcam_illumination/train/3qFL0zTQlt4AbzRV2-JyQg_F.png,-110.29015286576436,60.659323770092314,4.0,0.038789,4.45,88.78
209,dashcam_illumination/train/3qFL0zTQlt4AbzRV2-JyQg_B.png,69.70984713423566,54.099323770092326,4.0,0.038789,-2.11,62.39
210,dashcam_illumination/train/3qR7h-GhhyaG0y380pakpA_F.png,-133.261262984936,63.640692884092324,3.5,0.048455,3.07,66.9
211,dashcam_illumination/train/3qR7h-GhhyaG0y380pakpA_B.png,46.738737015063975,65.60069288409231,3.5,0.048455,5.03,78.54
212,dashcam_illumination/train/3qWBJYHaHMfZ1XM3N7WcJg_F.png,-118.6859251914921,65.74668137383684,4.5,0.032861,-4.72,73.44
213,dashcam_illumination/train/3qWBJYHaHMfZ1XM3N7WcJg_B.png,61.3140748085079,69.91668137383678,4.5,0.032861,-0.55,63.55
214,dashcam_illumination/train/3rM6-DtWP08vjc6M69K0Sw_F.png,-31.978700956492,75.94902617464234,5.5,0.024968999999999998,5.33,97.18
215,dashcam_illumination/train/3rM6-DtWP08vjc6M69K0Sw_B.png,148.021299043508,80.28902617464237,5.5,0.024968999999999998,9.67,82.5
216,dashcam_illumination/train/3sAlaF3KPElg6mWwoUzohw_F.png,-1.0798123401478432,55.63132712335996,3.5,0.044205,-3.79,94.87
217,dashcam_illumination/train/3sAlaF3KPElg6mWwoUzohw_B.png,178.9201876598522,54.34132712335994,3.5,0.044205,-5.08,97.92
218,dashcam_illumination/train/3SiZvPpNtfIAZdT1sIOvlg_F.png,97.07744058818585,88.12029612206682,4.0,0.029349,3.5,87.99
219,dashcam_illumination/train/3SiZvPpNtfIAZdT1sIOvlg_B.png,-82.9225594118142,86.44029612206701,4.0,0.029349,1.82,90.65
220,dashcam_illumination/train/3SMcR6GQxgvykMitNKdqzg_F.png,59.447408898457496,79.81487663719848,4.0,0.039471,0.43,97.11
221,dashcam_illumination/train/3SMcR6GQxgvykMitNKdqzg_B.png,-120.55259110154245,85.54487663719834,4.0,0.039471,6.16,93.38
222,dashcam_illumination/train/3sNw0DfJRVoZuWENfhcK6A_F.png,-90.7389340491572,71.77495904575119,5.5,0.024429,8.49,65.06
223,dashcam_illumination/train/3sNw0DfJRVoZuWENfhcK6A_B.png,89.2610659508428,60.03495904575115,5.5,0.024429,-3.25,90.41
224,dashcam_illumination/train/3sPO_JCYTKVvteluYHZzQw_F.png,60.5019188905961,75.84394130235209,4.0,0.029436,-2.64,85.36
225,dashcam_illumination/train/3sPO_JCYTKVvteluYHZzQw_B.png,-119.49808110940394,80.54394130235207,4.0,0.029436,2.06,67.11
226,dashcam_illumination/train/3t43HnB9RmP-Fav2O30N1Q_F.png,-43.38837932232857,66.02314088485521,4.5,0.034618,8.28,76.98
227,dashcam_illumination/train/3t43HnB9RmP-Fav2O30N1Q_B.png,136.61162067767143,61.67314088485522,4.5,0.034618,3.93,91.46
228,dashcam_illumination/train/3TiC9C5L_fl0H_QAlbt_Ag_F.png,174.25328863335153,70.60675896182184,3.5,0.04724,0.66,64.49
229,dashcam_illumination/train/3TiC9C5L_fl0H_QAlbt_Ag_B.png,-5.746711366648476,75.66675896182187,3.5,0.04724,5.72,68.64
230,dashcam_illumination/train/3TpB7ugHNY0YgJEDS51FXw_F.png,-39.50773507885119,49.81196907561782,3.5,0.035933,-0.25,95.07
231,dashcam_illumination/train/3TpB7ugHNY0YgJEDS51FXw_B.png,140.49226492114883,44.18196907561781,3.5,0.035933,-5.88,97.68
232,dashcam_illumination/train/3TRiGADNWSJr-WoasI8BJA_F.png,-150.35026551155443,41.87878306591821,3.5,0.032434,-1.87,65.73
233,dashcam_illumination/train/3TRiGADNWSJr-WoasI8BJA_B.png,29.649734488445578,51.11878306591821,3.5,0.032434,7.37,90.3
234,dashcam_illumination/train/3uQ5XR21Lbodfza7QS0I5w_F.png,-67.58689699577702,64.38511949748626,4.5,0.030324,2.79,94.0
235,dashcam_illumination/train/3uQ5XR21Lbodfza7QS0I5w_B.png,112.41310300422299,53.175119497486236,4.5,0.030324,-8.42,83.94
236,dashcam_illumination/train/3UtiG5p6y0zxe299s9-0BA_F.png,-8.787940944510838,45.7335458986833,3.0,0.048786,-3.2,68.1
237,dashcam_illumination/train/3UtiG5p6y0zxe299s9-0BA_B.png,171.21205905548916,41.67354589868332,3.0,0.048786,-7.26,93.79
238,dashcam_illumination/train/3VMoDSxK73rlI9pWCKxpHw_F.png,158.72804562423357,72.0641448962316,4.0,0.040768,8.78,92.51
239,dashcam_illumination/train/3VMoDSxK73rlI9pWCKxpHw_B.png,-21.271954375766434,65.28414489623155,4.0,0.040768,2.0,77.04
240,dashcam_illumination/train/3vrQs0ngBMew3jwwLtjGOw_F.png,2.1594009987265808,66.53886680626375,4.0,0.033961,8.91,87.54
241,dashcam_illumination/train/3vrQs0ngBMew3jwwLtjGOw_B.png,-177.84059900127343,60.34886680626377,4.0,0.033961,2.72,95.33
242,dashcam_illumination/train/3WN6KtjMDauzNvEsYg1iIw_F.png,162.33282541300247,77.30844946673021,3.5,0.042205,6.19,89.07
243,dashcam_illumination/train/3WN6KtjMDauzNvEsYg1iIw_B.png,-17.667174586997554,68.92844946673017,3.5,0.042205,-2.19,84.46
244,dashcam_illumination/train/3Woh9PCUTaUVGllS6-TqgA_F.png,-43.00468388464503,63.695567361111934,4.5,0.03721,8.5,90.61
245,dashcam_illumination/train/3Woh9PCUTaUVGllS6-TqgA_B.png,136.995316115355,49.515567361111934,4.5,0.03721,-5.68,69.9
246,dashcam_illumination/train/3wpJRfn2kDwV51JlAkT2eQ_F.png,-149.06799282432218,53.65620212538788,3.5,0.035259,6.02,67.85
247,dashcam_illumination/train/3wpJRfn2kDwV51JlAkT2eQ_B.png,30.932007175677825,42.17620212538787,3.5,0.035259,-5.46,95.73
248,dashcam_illumination/train/3wuBm3mbaFJYcFuwJx0eqA_F.png,-73.6635368299578,58.645152464332114,4.5,0.031152,-3.76,93.99
249,dashcam_illumination/train/3wuBm3mbaFJYcFuwJx0eqA_B.png,106.3364631700422,69.67515246433213,4.5,0.031152,7.27,89.42
250,dashcam_illumination/train/3x6_kULbsts8MdDa3fJ0Cw_F.png,-161.97840890981078,58.37312691466025,4.5,0.031408,-2.57,73.33
251,dashcam_illumination/train/3x6_kULbsts8MdDa3fJ0Cw_B.png,18.021591090189236,61.78312691466025,4.5,0.031408,0.84,68.33
252,dashcam_illumination/train/3XHnYiAPRXMHUuGDP2XGcA_F.png,-35.27415771481368,53.71484933961921,3.5,0.047286,-8.65,78.3
253,dashcam_illumination/train/3XHnYiAPRXMHUuGDP2XGcA_B.png,144.7258422851863,70.65484933961923,3.5,0.047286,8.29,68.78
254,dashcam_illumination/train/3X_8VPriw0qaYaXeHvLvMA_F.png,-78.88057748803371,60.31999971209363,3.5,0.059848,6.77,98.23
255,dashcam_illumination/train/3X_8VPriw0qaYaXeHvLvMA_B.png,101.11942251196629,60.7899997120936,3.5,0.059848,7.24,88.76
256,dashcam_illumination/train/3YDJyN9AaVoVyimGCqWcrw_F.png,-98.76669531717756,68.85862033560096,5.5,0.03478,4.72,99.83
257,dashcam_illumination/train/3YDJyN9AaVoVyimGCqWcrw_B.png,81.23330468282244,68.75862033560098,5.5,0.03478,4.62,65.98
258,dashcam_illumination/train/3yJ4MVKNl19TwI0aML-REQ_F.png,-160.83256521718857,56.8524370648196,3.5,0.049397,6.36,77.58
259,dashcam_illumination/train/3yJ4MVKNl19TwI0aML-REQ_B.png,19.16743478281147,57.80243706481959,3.5,0.049397,7.31,73.21
260,dashcam_illumination/train/3YL9NZA9tEfb_E4P6jxApg_F.png,14.806120142130005,56.360902104014656,3.5,0.03704,3.84,98.12
261,dashcam_illumination/train/3YL9NZA9tEfb_E4P6jxApg_B.png,-165.19387985787003,57.390902104014685,3.5,0.03704,4.87,93.43
262,dashcam_illumination/train/3zdaf44BRsfYoxYkX_Rk_A_F.png,-75.19721283469372,38.55464781338417,4.5,0.024125999999999998,-5.32,88.83
263,dashcam_illumination/train/3zdaf44BRsfYoxYkX_Rk_A_B.png,104.80278716530628,40.49464781338417,4.5,0.024125999999999998,-3.38,69.22
264,dashcam_illumination/train/3Zhq3n-pZaKBx0dUsxJUmg_F.png,-157.8218233905273,35.12455143287965,2.5,0.057704,-4.57,70.42
265,dashcam_illumination/train/3Zhq3n-pZaKBx0dUsxJUmg_B.png,22.178176609472708,39.28455143287964,2.5,0.057704,-0.41,96.07
266,dashcam_illumination/train/3ZKFL_95R8XpW_BVpp13SQ_F.png,67.10041316885386,63.67681121428914,4.0,0.039472,1.6,76.78
267,dashcam_illumination/train/3ZKFL_95R8XpW_BVpp13SQ_B.png,-112.89958683114617,52.10681121428915,4.0,0.039472,-9.97,96.19
268,dashcam_illumination/train/3ZUacjlzqTnGvJAmGLiJ3g_F.png,115.577757453527,66.6411398751526,4.5,0.029580000000000002,9.73,75.83
269,dashcam_illumination/train/3ZUacjlzqTnGvJAmGLiJ3g_B.png,-64.422242546473,50.681139875152596,4.5,0.029580000000000002,-6.23,66.58
270,dashcam_illumination/train/3_8drVL_u6_G8nXgC9L_BA_F.png,19.00076869028864,63.39672893718653,3.5,0.034626,1.0,76.97
271,dashcam_illumination/train/3_8drVL_u6_G8nXgC9L_BA_B.png,-160.99923130971138,54.716728937186524,3.5,0.034626,-7.68,99.02
272,dashcam_illumination/train/3_BYzBoVQZiFZP_eFhOcyA_F.png,112.0162078762293,78.56154930363175,4.5,0.030411,6.98,69.53
273,dashcam_illumination/train/3_BYzBoVQZiFZP_eFhOcyA_B.png,-67.9837921237707,80.84154930363177,4.5,0.030411,9.26,70.17
274,dashcam_illumination/train/3_nAt0LHabM0Q51yofYJOQ_F.png,-138.63310936596136,74.83525251736002,4.0,0.038254,-0.49,82.5
275,dashcam_illumination/train/3_nAt0LHabM0Q51yofYJOQ_B.png,41.36689063403866,72.97525251736,4.0,0.038254,-2.35,87.97
276,dashcam_illumination/train/411OXR7cmsZA3MoGkeIDQg_F.png,-86.24133546894765,44.354704161538265,3.5,0.041559,-8.72,61.79
277,dashcam_illumination/train/411OXR7cmsZA3MoGkeIDQg_B.png,93.75866453105236,57.564704161538245,3.5,0.041559,4.49,94.25
278,dashcam_illumination/train/41bOIZpiz54cogiKYov8OQ_F.png,-24.412063139440733,31.804569463925944,2.5,0.054982,-4.35,89.1
279,dashcam_illumination/train/41bOIZpiz54cogiKYov8OQ_B.png,155.58793686055927,29.174569463925945,2.5,0.054982,-6.98,95.25
280,dashcam_illumination/train/41dxm_7l5aVWZX-EjGTGkg_F.png,-72.22737867531221,81.02651916825046,4.5,0.027939999999999996,2.58,66.48
281,dashcam_illumination/train/41dxm_7l5aVWZX-EjGTGkg_B.png,107.7726213246878,78.18651916825053,4.5,0.027939999999999996,-0.26,90.75
282,dashcam_illumination/train/41eX19_B41XLJFHx3c6BLg_F.png,17.221809301476508,69.23915880862414,3.5,0.032505,6.84,73.95
283,dashcam_illumination/train/41eX19_B41XLJFHx3c6BLg_B.png,-162.77819069852353,55.609158808624144,3.5,0.032505,-6.79,72.27
284,dashcam_illumination/train/42AO4f7UKVt5HjucGdhzDw_F.png,-164.8974444954582,51.49212096646304,3.0,0.046915,9.76,93.32
285,dashcam_illumination/train/42AO4f7UKVt5HjucGdhzDw_B.png,15.102555504541824,45.59212096646302,3.0,0.046915,3.86,83.57
286,dashcam_illumination/train/42xI7GhpZsx0ecJLWadswA_F.png,-139.2352728928719,43.07530861818678,2.5,0.043886,-0.09,99.7
287,dashcam_illumination/train/42xI7GhpZsx0ecJLWadswA_B.png,40.764727107128046,50.28530861818679,2.5,0.043886,7.12,98.02
288,dashcam_illumination/train/42ZJsr_QFdcq46KMsWxQqQ_F.png,71.68246710163511,76.30426853048057,4.0,0.03596,8.53,76.22
289,dashcam_illumination/train/42ZJsr_QFdcq46KMsWxQqQ_B.png,-108.31753289836487,76.8242685304806,4.0,0.03596,9.05,65.46
290,dashcam_illumination/train/43V01GKpbLgmWqxCSTXlfw_F.png,132.01681573449608,52.82904059314084,5.0,0.026550999999999998,-8.88,90.13
291,dashcam_illumination/train/43V01GKpbLgmWqxCSTXlfw_B.png,-47.98318426550392,63.13904059314085,5.0,0.026550999999999998,1.43,94.05
292,dashcam_illumination/train/44F2g4H9NrlHssIvEMSFHw_F.png,84.6424077116294,76.21187370627166,4.5,0.030251,6.22,65.87
293,dashcam_illumination/train/44F2g4H9NrlHssIvEMSFHw_B.png,-95.3575922883706,69.14187370627171,4.5,0.030251,-0.85,61.64
294,dashcam_illumination/train/44SvOSipb_aADaERVT19TQ_F.png,159.7156087723502,56.14218731863252,4.5,0.031013,-6.71,98.97
295,dashcam_illumination/train/44SvOSipb_aADaERVT19TQ_B.png,-20.284391227649838,54.00218731863254,4.5,0.031013,-8.85,61.49
296,dashcam_illumination/train/44zKiqo7n6osUWQwEG7SOQ_F.png,133.63432335469423,54.127816656266134,4.5,0.032016,0.56,71.7
297,dashcam_illumination/train/44zKiqo7n6osUWQwEG7SOQ_B.png,-46.365676645305776,46.907816656266135,4.5,0.032016,-6.66,80.61
298,dashcam_illumination/train/4696ZI3PLZfoNku9Ke-h0w_F.png,-50.18509159026607,39.74619071735195,3.5,0.044962,1.49,94.17
299,dashcam_illumination/train/4696ZI3PLZfoNku9Ke-h0w_B.png,129.81490840973393,36.18619071735196,3.5,0.044962,-2.07,92.95
300,dashcam_illumination/train/46T2yYEScUcuSfWdpWA21g_F.png,-31.174779808503924,67.77934681914932,4.5,0.032083,-6.92,68.19
301,dashcam_illumination/train/46T2yYEScUcuSfWdpWA21g_B.png,148.82522019149607,65.22934681914936,4.5,0.032083,-9.47,73.13
302,dashcam_illumination/train/472B1Jiem36gJqTOppRb3Q_F.png,30.92346014748498,43.406818625999186,3.5,0.041696,-8.1,95.16
303,dashcam_illumination/train/472B1Jiem36gJqTOppRb3Q_B.png,-149.07653985251503,53.0468186259992,3.5,0.041696,1.54,67.92
304,dashcam_illumination/train/48-TQ6eQKdCup5azBjKe7Q_F.png,-5.268275062875095,53.839857486837026,4.0,0.031445,6.22,76.38
305,dashcam_illumination/train/48-TQ6eQKdCup5azBjKe7Q_B.png,174.73172493712494,39.01985748683703,4.0,0.031445,-8.6,70.7
306,dashcam_illumination/train/48oKbntqOTG4UILBVRwBlA_F.png,165.97165222962116,68.71532620749399,4.0,0.039907,5.14,97.57
307,dashcam_illumination/train/48oKbntqOTG4UILBVRwBlA_B.png,-14.02834777037888,63.105326207493995,4.0,0.039907,-0.47,88.68
308,dashcam_illumination/train/48QkVHS750M3nRUqKhZuQQ_F.png,-45.74631813061328,48.15292352704731,4.5,0.034112,-8.13,82.58
309,dashcam_illumination/train/48QkVHS750M3nRUqKhZuQQ_B.png,134.25368186938672,48.72292352704735,4.5,0.034112,-7.56,84.28
310,dashcam_illumination/train/4aB5kd_6ww7vhglzrEcJnA_F.png,140.39972954496193,63.097538447536536,4.0,0.038232999999999996,1.86,63.9
311,dashcam_illumination/train/4aB5kd_6ww7vhglzrEcJnA_B.png,-39.60027045503809,57.587538447536545,4.0,0.038232999999999996,-3.65,85.78
312,dashcam_illumination/train/4atWnJNA9wqLJWdIHH_G5w_F.png,-76.75286871569459,61.11042620028922,3.5,0.054890999999999995,7.56,61.56
313,dashcam_illumination/train/4atWnJNA9wqLJWdIHH_G5w_B.png,103.2471312843054,53.9104262002892,3.5,0.054890999999999995,0.36,91.71
314,dashcam_illumination/train/4ayz8orJCZldOd0fYWnBKw_F.png,-43.15835466528739,56.79830207854345,3.5,0.045954,4.95,93.97
315,dashcam_illumination/train/4ayz8orJCZldOd0fYWnBKw_B.png,136.8416453347126,54.088302078543435,3.5,0.045954,2.24,85.84
316,dashcam_illumination/train/4bgyulKoYpkC1HFes_fCRw_F.png,-149.57658185005502,77.00617326082622,4.5,0.028342000000000003,-3.58,82.59
317,dashcam_illumination/train/4bgyulKoYpkC1HFes_fCRw_B.png,30.42341814994501,77.2261732608263,4.5,0.028342000000000003,-3.36,73.27
318,dashcam_illumination/train/4Bp3N-u4jD061WIid1osZw_F.png,-147.38798865351117,36.74444971828833,3.5,0.031539,-0.87,65.07
319,dashcam_illumination/train/4Bp3N-u4jD061WIid1osZw_B.png,32.612011346488835,37.82444971828834,3.5,0.031539,0.21,60.51
320,dashcam_illumination/train/4BPYXFv_kLfEZ9LSp6XfdA_F.png,-92.36531843524249,53.6935423262185,4.0,0.042134,6.39,76.78
321,dashcam_illumination/train/4BPYXFv_kLfEZ9LSp6XfdA_B.png,87.63468156475751,51.1135423262185,4.0,0.042134,3.81,74.66
322,dashcam_illumination/train/4BrorxrdnVNouVxlNzBJPA_F.png,2.6215770896908586,46.964457783898666,2.5,0.068755,2.03,81.16
323,dashcam_illumination/train/4BrorxrdnVNouVxlNzBJPA_B.png,-177.37842291030915,39.574457783898666,2.5,0.068755,-5.36,72.39
324,dashcam_illumination/train/4C4LbSKD0RvuS_wuvfro2Q_F.png,-152.626358734116,58.031450114788676,4.0,0.02995,-1.42,79.62
325,dashcam_illumination/train/4C4LbSKD0RvuS_wuvfro2Q_B.png,27.373641265884014,54.98145011478868,4.0,0.02995,-4.47,79.84
326,dashcam_illumination/train/4CB92sehrL4Gt_a7-ve6hQ_F.png,-145.52459994482825,45.752880108211095,4.0,0.031852,-7.29,94.84
327,dashcam_illumination/train/4CB92sehrL4Gt_a7-ve6hQ_B.png,34.47540005517176,44.492880108211075,4.0,0.031852,-8.55,66.62
328,dashcam_illumination/train/4CtFwUr0VYEOKkv2lG7ipQ_F.png,157.53296853380434,72.18780811326788,4.5,0.029522000000000003,-6.56,93.76
329,dashcam_illumination/train/4CtFwUr0VYEOKkv2lG7ipQ_B.png,-22.467031466195685,73.29780811326788,4.5,0.029522000000000003,-5.45,74.31
330,dashcam_illumination/train/4cXRXk8XwrmtAgRPW6OkqQ_F.png,-172.08222441238732,57.075934506603616,3.5,0.040144,-4.65,79.95
331,dashcam_illumination/train/4cXRXk8XwrmtAgRPW6OkqQ_B.png,7.917775587612716,65.02593450660362,3.5,0.040144,3.3,95.69
332,dashcam_illumination/train/4D1YIejSjLkhzxpRQ4euaQ_F.png,-116.04409620437093,63.29455875988796,4.0,0.041711,1.43,89.61
333,dashcam_illumination/train/4D1YIejSjLkhzxpRQ4euaQ_B.png,63.95590379562906,63.034558759887936,4.0,0.041711,1.17,86.11
334,dashcam_illumination/train/4ddstJdUPsUKmuS9e2fLIw_F.png,126.01096873957529,35.74321207620187,3.5,0.033857,-4.57,88.23
335,dashcam_illumination/train/4ddstJdUPsUKmuS9e2fLIw_B.png,-53.98903126042472,39.30321207620188,3.5,0.033857,-1.01,66.78
336,dashcam_illumination/train/4DQF0faIyzXgDQZM_w7ekQ_F.png,-168.8776497561452,34.33773442949148,3.5,0.033226,-9.4,89.24
337,dashcam_illumination/train/4DQF0faIyzXgDQZM_w7ekQ_B.png,11.122350243854829,36.107734429491465,3.5,0.033226,-7.63,88.14
338,dashcam_illumination/train/4e45G0Y128DbLg_zH6oEMA_F.png,-49.00636323126916,59.21396676576536,3.5,0.048968,1.51,60.82
339,dashcam_illumination/train/4e45G0Y128DbLg_zH6oEMA_B.png,130.99363676873085,65.46396676576532,3.5,0.048968,7.76,81.86
340,dashcam_illumination/train/4F2zvUI2nNmaNKjENAPYrQ_F.png,-110.33346388573523,59.51782491562643,4.5,0.032260000000000004,-0.76,61.12
341,dashcam_illumination/train/4F2zvUI2nNmaNKjENAPYrQ_B.png,69.66653611426477,70.0878249156264,4.5,0.032260000000000004,9.81,90.13
342,dashcam_illumination/train/4fS4eMv5B5tkZw_Wv_zXFQ_F.png,-19.46032104174136,43.32570647888824,4.0,0.026837,-0.42,67.56
343,dashcam_illumination/train/4fS4eMv5B5tkZw_Wv_zXFQ_B.png,160.53967895825863,52.97570647888824,4.0,0.026837,9.23,99.39
344,dashcam_illumination/train/4FVOuGtI4iEBKjWwL2RjeA_F.png,158.04158465110785,43.09938022717171,3.0,0.036026,3.09,95.72
345,dashcam_illumination/train/4FVOuGtI4iEBKjWwL2RjeA_B.png,-21.958415348892206,35.299380227171696,3.0,0.036026,-4.71,84.37
346,dashcam_illumination/train/4GU-vthtJeorywVEosK2Eg_F.png,-71.46906107160314,75.83736310083331,5.5,0.025436,1.29,62.04
347,dashcam_illumination/train/4GU-vthtJeorywVEosK2Eg_B.png,108.53093892839685,66.80736310083334,5.5,0.025436,-7.74,68.37
348,dashcam_illumination/train/4heeSbBnmtIzeiaa8X7A9Q_F.png,-34.530569445960325,71.99340447371084,4.5,0.029238,1.06,66.48
349,dashcam_illumination/train/4heeSbBnmtIzeiaa8X7A9Q_B.png,145.4694305540397,65.13340447371088,4.5,0.029238,-5.8,62.64
350,dashcam_illumination/train/4HS_FA-dzF8g16TK_hrg5w_F.png,-5.6192858336555656,60.43104292960558,4.0,0.036400999999999996,7.37,97.64
351,dashcam_illumination/train/4HS_FA-dzF8g16TK_hrg5w_B.png,174.38071416634446,44.521042929605564,4.0,0.036400999999999996,-8.54,94.04
352,dashcam_illumination/train/4HT7S4NIqdxX2YfDiYB0Ag_F.png,159.05925914307838,41.875449806384346,2.5,0.04301,9.99,91.36
353,dashcam_illumination/train/4HT7S4NIqdxX2YfDiYB0Ag_B.png,-20.940740856921664,23.79544980638433,2.5,0.04301,-8.09,86.96
354,dashcam_illumination/train/4HzgVqhCqUC3eHEKTnUdUQ_F.png,-42.01718087420589,60.75291337396785,4.0,0.035160000000000004,7.19,98.37
355,dashcam_illumination/train/4HzgVqhCqUC3eHEKTnUdUQ_B.png,137.98281912579412,55.69291337396785,4.0,0.035160000000000004,2.13,80.08
356,dashcam_illumination/train/4H_nMPv1v-t5TGF_8lHaHA_F.png,121.2216013311656,64.65031465156015,5.5,0.024751,-1.74,69.86
357,dashcam_illumination/train/4H_nMPv1v-t5TGF_8lHaHA_B.png,-58.77839866883444,63.560314651560134,5.5,0.024751,-2.83,68.56
358,dashcam_illumination/train/4icoZem-_zFCZnRNBNWHUQ_F.png,-133.8362546847489,65.47608806385425,4.5,0.032893,-7.71,76.37
359,dashcam_illumination/train/4icoZem-_zFCZnRNBNWHUQ_B.png,46.16374531525112,75.92608806385427,4.5,0.032893,2.74,99.24
360,dashcam_illumination/train/4IDcpg_1i6rHL9RUwaRulw_F.png,-119.77914856868964,64.50663671931929,4.0,0.037273,3.2,62.73
361,dashcam_illumination/train/4IDcpg_1i6rHL9RUwaRulw_B.png,60.220851431310365,64.76663671931931,4.0,0.037273,3.46,80.59
362,dashcam_illumination/train/4ieUC2x_zsWQ4mI0Mtu7OQ_F.png,136.83148569645314,47.75012967629542,4.5,0.029655,-8.74,74.35
363,dashcam_illumination/train/4ieUC2x_zsWQ4mI0Mtu7OQ_B.png,-43.16851430354685,65.15012967629539,4.5,0.029655,8.66,73.32
364,dashcam_illumination/train/4IFZttwNoCAryxgbGzKR_Q_F.png,-165.5154272854472,46.60911914209021,3.0,0.044876,2.26,90.42
